Id,WebName,FirstName,SecondName,DreamTeam,SelectedBy,Position,Team,GameWeek,Points,Cost,NetTransfers,MinutesPlayed,Goals,Assists,CleanSheet,Bonus,YellowCards,RedCards,GoalsConceded
172,Simpson,Danny,Simpson,False,1.7,Defender,Leicester,1,0,50,0,82,0,0,0,0,1,0,2
172,Simpson,Danny,Simpson,False,1.7,Defender,Leicester,2,6,50,-9215,90,0,0,1,0,0,0,0
172,Simpson,Danny,Simpson,False,1.7,Defender,Leicester,3,1,50,-884,90,0,0,0,0,1,0,1
172,Simpson,Danny,Simpson,False,1.7,Defender,Leicester,4,0,50,-7680,33,0,0,0,0,0,0,2
172,Simpson,Danny,Simpson,False,1.7,Defender,Leicester,5,7,50,-11714,90,0,0,1,1,0,0,0
172,Simpson,Danny,Simpson,False,1.7,Defender,Leicester,6,-1,50,-1852,90,0,0,0,0,1,0,4
172,Simpson,Danny,Simpson,False,1.7,Defender,Leicester,7,6,50,-3279,90,0,0,1,0,0,0,0
172,Simpson,Danny,Simpson,False,1.7,Defender,Leicester,8,0,50,-1692,0,0,0,0,0,0,0,0
172,Simpson,Danny,Simpson,False,1.7,Defender,Leicester,9,2,50,-2327,90,0,0,0,0,0,0,1
173,Huth,Robert,Huth,False,1.8,Defender,Leicester,1,0,50,0,0,0,0,0,0,0,0,0
173,Huth,Robert,Huth,False,1.8,Defender,Leicester,2,6,50,-763,90,0,0,1,0,0,0,0
173,Huth,Robert,Huth,False,1.8,Defender,Leicester,3,4,50,7441,90,0,1,0,0,1,0,1
173,Huth,Robert,Huth,False,1.8,Defender,Leicester,4,-1,50,3076,90,0,0,0,0,1,0,4
173,Huth,Robert,Huth,False,1.8,Defender,Leicester,5,6,50,-1135,90,0,0,1,0,0,0,0
173,Huth,Robert,Huth,False,1.8,Defender,Leicester,6,-1,50,2016,90,0,0,0,0,1,0,4
173,Huth,Robert,Huth,False,1.8,Defender,Leicester,7,6,50,-2745,90,0,0,1,0,0,0,0
173,Huth,Robert,Huth,False,1.8,Defender,Leicester,8,0,50,-309,90,0,0,0,0,1,0,3
173,Huth,Robert,Huth,False,1.8,Defender,Leicester,9,2,50,-62,90,0,0,0,0,0,0,1
174,Benalouane,Yohan,Benalouane,False,0.2,Defender,Leicester,1,0,40,0,0,0,0,0,0,0,0,0
174,Benalouane,Yohan,Benalouane,False,0.2,Defender,Leicester,2,0,40,-458,0,0,0,0,0,0,0,0
174,Benalouane,Yohan,Benalouane,False,0.2,Defender,Leicester,3,0,40,-388,0,0,0,0,0,0,0,0
174,Benalouane,Yohan,Benalouane,False,0.2,Defender,Leicester,4,0,40,-1508,0,0,0,0,0,0,0,0
174,Benalouane,Yohan,Benalouane,False,0.2,Defender,Leicester,5,0,40,-951,0,0,0,0,0,0,0,0
174,Benalouane,Yohan,Benalouane,False,0.2,Defender,Leicester,6,0,40,-792,0,0,0,0,0,0,0,0
174,Benalouane,Yohan,Benalouane,False,0.2,Defender,Leicester,7,0,40,-464,0,0,0,0,0,0,0,0
174,Benalouane,Yohan,Benalouane,False,0.2,Defender,Leicester,8,0,40,-344,0,0,0,0,0,0,0,0
174,Benalouane,Yohan,Benalouane,False,0.2,Defender,Leicester,9,0,40,-238,0,0,0,0,0,0,0,0
175,Hernández,Luis,Hernández,False,0.4,Defender,Leicester,1,1,45,0,90,0,0,0,0,0,0,2
175,Hernández,Luis,Hernández,False,0.4,Defender,Leicester,2,0,45,-420,0,0,0,0,0,0,0,0
175,Hernández,Luis,Hernández,False,0.4,Defender,Leicester,3,0,45,-2757,0,0,0,0,0,0,0,0
175,Hernández,Luis,Hernández,False,0.4,Defender,Leicester,4,0,44,-2732,57,0,0,0,0,0,0,2
175,Hernández,Luis,Hernández,False,0.4,Defender,Leicester,5,0,44,-634,0,0,0,0,0,0,0,0
175,Hernández,Luis,Hernández,False,0.4,Defender,Leicester,6,0,44,-1514,0,0,0,0,0,0,0,0
175,Hernández,Luis,Hernández,False,0.4,Defender,Leicester,7,0,44,-894,0,0,0,0,0,0,0,0
175,Hernández,Luis,Hernández,False,0.4,Defender,Leicester,8,1,43,-710,90,0,0,0,0,0,0,3
175,Hernández,Luis,Hernández,False,0.4,Defender,Leicester,9,0,43,-125,0,0,0,0,0,0,0,0
176,Mahrez,Riyad,Mahrez,False,12.0,Midfielder,Leicester,1,8,95,0,90,1,0,0,1,0,0,2
176,Mahrez,Riyad,Mahrez,False,12.0,Midfielder,Leicester,2,3,95,-27507,90,0,0,1,0,0,0,0
176,Mahrez,Riyad,Mahrez,False,12.0,Midfielder,Leicester,3,0,95,-47998,90,0,0,0,0,0,0,1
176,Mahrez,Riyad,Mahrez,False,12.0,Midfielder,Leicester,4,2,94,-173399,90,0,0,0,0,0,0,4
176,Mahrez,Riyad,Mahrez,False,12.0,Midfielder,Leicester,5,6,94,-72854,84,0,1,1,0,0,0,0
176,Mahrez,Riyad,Mahrez,False,12.0,Midfielder,Leicester,6,1,93,-88015,45,0,0,0,0,0,0,4
176,Mahrez,Riyad,Mahrez,False,12.0,Midfielder,Leicester,7,2,93,-85563,90,0,0,1,0,1,0,0
176,Mahrez,Riyad,Mahrez,False,12.0,Midfielder,Leicester,8,1,92,-57477,24,0,0,0,0,0,0,1
176,Mahrez,Riyad,Mahrez,False,12.0,Midfielder,Leicester,9,2,92,-42004,90,0,0,0,0,0,0,1
177,Albrighton,Marc,Albrighton,False,1.0,Midfielder,Leicester,1,0,55,0,0,0,0,0,0,0,0,0
177,Albrighton,Marc,Albrighton,False,1.0,Midfielder,Leicester,2,3,54,-13319,86,0,0,1,0,0,0,0
177,Albrighton,Marc,Albrighton,False,1.0,Midfielder,Leicester,3,3,54,-4510,74,0,0,1,0,0,0,0
177,Albrighton,Marc,Albrighton,False,1.0,Midfielder,Leicester,4,2,54,-6433,64,0,0,0,0,0,0,3
177,Albrighton,Marc,Albrighton,False,1.0,Midfielder,Leicester,5,3,53,-2972,90,0,0,1,0,0,0,0
177,Albrighton,Marc,Albrighton,False,1.0,Midfielder,Leicester,6,2,53,-4102,61,0,0,0,0,0,0,4
177,Albrighton,Marc,Albrighton,False,1.0,Midfielder,Leicester,7,3,53,-2406,65,0,0,1,0,0,0,0
177,Albrighton,Marc,Albrighton,False,1.0,Midfielder,Leicester,8,2,52,-2374,73,0,0,0,0,0,0,2
177,Albrighton,Marc,Albrighton,False,1.0,Midfielder,Leicester,9,0,52,-1996,0,0,0,0,0,0,0,0
178,King,Andy,King,False,0.2,Midfielder,Leicester,1,2,50,0,67,0,0,0,0,0,0,2
178,King,Andy,King,False,0.2,Midfielder,Leicester,2,1,50,-527,38,0,0,0,0,0,0,0
178,King,Andy,King,False,0.2,Midfielder,Leicester,3,0,50,-972,0,0,0,0,0,0,0,0
178,King,Andy,King,False,0.2,Midfielder,Leicester,4,0,49,-1818,0,0,0,0,0,0,0,0
178,King,Andy,King,False,0.2,Midfielder,Leicester,5,1,49,-1189,12,0,0,0,0,0,0,0
178,King,Andy,King,False,0.2,Midfielder,Leicester,6,1,48,-987,45,0,0,0,0,0,0,0
178,King,Andy,King,False,0.2,Midfielder,Leicester,7,0,48,-426,0,0,0,0,0,0,0,0
178,King,Andy,King,False,0.2,Midfielder,Leicester,8,1,48,-414,17,0,0,0,0,0,0,1
178,King,Andy,King,False,0.2,Midfielder,Leicester,9,2,48,-613,86,0,0,0,0,0,0,1
179,Drinkwater,Daniel,Drinkwater,False,6.3,Midfielder,Leicester,1,2,55,0,90,0,0,0,0,0,0,2
179,Drinkwater,Daniel,Drinkwater,False,6.3,Midfielder,Leicester,2,3,55,-26572,90,0,0,1,0,0,0,0
179,Drinkwater,Daniel,Drinkwater,False,6.3,Midfielder,Leicester,3,7,55,-13041,90,0,1,0,2,0,0,1
179,Drinkwater,Daniel,Drinkwater,False,6.3,Midfielder,Leicester,4,2,55,1668,90,0,0,0,0,0,0,4
179,Drinkwater,Daniel,Drinkwater,False,6.3,Midfielder,Leicester,5,3,55,-19590,78,0,0,1,0,0,0,0
179,Drinkwater,Daniel,Drinkwater,False,6.3,Midfielder,Leicester,6,2,54,-28176,90,0,0,0,0,0,0,4
179,Drinkwater,Daniel,Drinkwater,False,6.3,Midfielder,Leicester,7,3,54,-17957,90,0,0,1,0,0,0,0
179,Drinkwater,Daniel,Drinkwater,False,6.3,Midfielder,Leicester,8,2,54,-29141,90,0,0,0,0,0,0,3
179,Drinkwater,Daniel,Drinkwater,False,6.3,Midfielder,Leicester,9,2,54,-14652,90,0,0,0,0,0,0,1
180,Inler,Gökhan,Inler,False,0.2,Midfielder,Leicester,1,0,45,0,0,0,0,0,0,0,0,0
180,Inler,Gökhan,Inler,False,0.2,Midfielder,Leicester,2,0,45,-776,0,0,0,0,0,0,0,0
180,Inler,Gökhan,Inler,False,0.2,Midfielder,Leicester,3,0,44,1075,0,0,0,0,0,0,0,0
180,Inler,Gökhan,Inler,False,0.2,Midfielder,Leicester,4,0,44,-2143,0,0,0,0,0,0,0,0
180,Inler,Gökhan,Inler,False,0.2,Midfielder,Leicester,5,0,44,-1278,0,0,0,0,0,0,0,0
180,Inler,Gökhan,Inler,False,0.2,Midfielder,Leicester,6,0,44,-885,0,0,0,0,0,0,0,0
180,Inler,Gökhan,Inler,False,0.2,Midfielder,Leicester,7,0,44,-414,0,0,0,0,0,0,0,0
180,Inler,Gökhan,Inler,False,0.2,Midfielder,Leicester,8,0,44,-316,0,0,0,0,0,0,0,0
180,Inler,Gökhan,Inler,False,0.2,Midfielder,Leicester,9,0,44,-199,0,0,0,0,0,0,0,0
181,Gray,Demarai,Gray,False,0.7,Midfielder,Leicester,1,5,50,0,67,0,1,0,0,0,0,2
181,Gray,Demarai,Gray,False,0.7,Midfielder,Leicester,2,0,50,9289,0,0,0,0,0,0,0,0
181,Gray,Demarai,Gray,False,0.7,Midfielder,Leicester,3,0,50,-1019,0,0,0,0,0,0,0,0
181,Gray,Demarai,Gray,False,0.7,Midfielder,Leicester,4,0,50,-9194,0,0,0,0,0,0,0,0
181,Gray,Demarai,Gray,False,0.7,Midfielder,Leicester,5,1,50,-5187,6,0,0,0,0,0,0,0
181,Gray,Demarai,Gray,False,0.7,Midfielder,Leicester,6,6,49,-4003,45,1,0,0,0,0,0,0
181,Gray,Demarai,Gray,False,0.7,Midfielder,Leicester,7,1,49,3446,25,0,0,0,0,0,0,0
181,Gray,Demarai,Gray,False,0.7,Midfielder,Leicester,8,0,49,-897,0,0,0,0,0,0,0,0
181,Gray,Demarai,Gray,False,0.7,Midfielder,Leicester,9,1,49,-2335,10,0,0,0,0,0,0,1
182,Amartey,Daniel,Amartey,False,0.2,Midfielder,Leicester,1,1,45,0,23,0,0,0,0,0,0,0
182,Amartey,Daniel,Amartey,False,0.2,Midfielder,Leicester,2,0,45,-95,0,0,0,0,0,0,0,0
182,Amartey,Daniel,Amartey,False,0.2,Midfielder,Leicester,3,2,45,-133,90,0,0,0,0,0,0,1
182,Amartey,Daniel,Amartey,False,0.2,Midfielder,Leicester,4,1,45,131,90,0,0,0,0,1,0,4
182,Amartey,Daniel,Amartey,False,0.2,Midfielder,Leicester,5,3,45,41,90,0,0,1,0,0,0,0
182,Amartey,Daniel,Amartey,False,0.2,Midfielder,Leicester,6,5,45,462,90,0,1,0,0,0,0,4
182,Amartey,Daniel,Amartey,False,0.2,Midfielder,Leicester,7,3,45,1664,90,0,0,1,0,0,0,0
182,Amartey,Daniel,Amartey,False,0.2,Midfielder,Leicester,8,2,45,940,90,0,0,0,0,0,0,3
182,Amartey,Daniel,Amartey,False,0.2,Midfielder,Leicester,9,1,45,285,4,0,0,0,0,0,0,0
183,Mendy,Nampalys,Mendy,False,0.4,Midfielder,Leicester,1,0,45,0,0,0,0,0,0,0,0,0
183,Mendy,Nampalys,Mendy,False,0.4,Midfielder,Leicester,2,0,45,-3733,52,0,0,0,0,1,0,0
183,Mendy,Nampalys,Mendy,False,0.4,Midfielder,Leicester,3,0,45,-7240,0,0,0,0,0,0,0,0
183,Mendy,Nampalys,Mendy,False,0.4,Midfielder,Leicester,4,0,44,-5531,0,0,0,0,0,0,0,0
183,Mendy,Nampalys,Mendy,False,0.4,Midfielder,Leicester,5,0,44,-2251,0,0,0,0,0,0,0,0
183,Mendy,Nampalys,Mendy,False,0.4,Midfielder,Leicester,6,0,44,-2523,0,0,0,0,0,0,0,0
183,Mendy,Nampalys,Mendy,False,0.4,Midfielder,Leicester,7,0,44,-1088,0,0,0,0,0,0,0,0
183,Mendy,Nampalys,Mendy,False,0.4,Midfielder,Leicester,8,0,44,-625,0,0,0,0,0,0,0,0
183,Mendy,Nampalys,Mendy,False,0.4,Midfielder,Leicester,9,0,44,-939,0,0,0,0,0,0,0,0
184,Vardy,Jamie,Vardy,False,10.6,Forward,Leicester,1,2,100,0,90,0,0,0,0,0,0,2
184,Vardy,Jamie,Vardy,False,10.6,Forward,Leicester,2,2,100,-101593,90,0,0,1,0,0,0,0
184,Vardy,Jamie,Vardy,False,10.6,Forward,Leicester,3,8,99,-186413,90,1,0,0,2,0,0,1
184,Vardy,Jamie,Vardy,False,10.6,Forward,Leicester,4,6,99,6664,90,1,0,0,0,0,0,4
184,Vardy,Jamie,Vardy,False,10.6,Forward,Leicester,5,6,99,-2219,90,0,1,1,1,0,0,0
184,Vardy,Jamie,Vardy,False,10.6,Forward,Leicester,6,1,99,-58380,45,0,0,0,0,0,0,4
184,Vardy,Jamie,Vardy,False,10.6,Forward,Leicester,7,2,98,-78704,65,0,0,1,0,0,0,0
184,Vardy,Jamie,Vardy,False,10.6,Forward,Leicester,8,2,97,-60724,90,0,0,0,0,0,0,3
184,Vardy,Jamie,Vardy,False,10.6,Forward,Leicester,9,1,97,-61783,16,0,0,0,0,0,0,1
185,Ulloa,Leonardo,Ulloa,False,0.2,Forward,Leicester,1,1,60,0,8,0,0,0,0,0,0,0
185,Ulloa,Leonardo,Ulloa,False,0.2,Forward,Leicester,2,1,60,-1386,24,0,0,0,0,0,0,0
185,Ulloa,Leonardo,Ulloa,False,0.2,Forward,Leicester,3,1,59,-1422,11,0,0,0,0,0,0,1
185,Ulloa,Leonardo,Ulloa,False,0.2,Forward,Leicester,4,1,59,-1045,26,0,0,0,0,0,0,1
185,Ulloa,Leonardo,Ulloa,False,0.2,Forward,Leicester,5,0,58,-482,0,0,0,0,0,0,0,0
185,Ulloa,Leonardo,Ulloa,False,0.2,Forward,Leicester,6,0,58,-595,0,0,0,0,0,0,0,0
185,Ulloa,Leonardo,Ulloa,False,0.2,Forward,Leicester,7,1,57,-466,13,0,0,0,0,0,0,0
185,Ulloa,Leonardo,Ulloa,False,0.2,Forward,Leicester,8,0,57,-294,0,0,0,0,0,0,0,0
185,Ulloa,Leonardo,Ulloa,False,0.2,Forward,Leicester,9,0,57,-206,0,0,0,0,0,0,0,0
186,Okazaki,Shinji,Okazaki,False,1.4,Forward,Leicester,1,1,60,0,23,0,0,0,0,0,0,0
186,Okazaki,Shinji,Okazaki,False,1.4,Forward,Leicester,2,2,60,-12325,66,0,0,1,0,0,0,0
186,Okazaki,Shinji,Okazaki,False,1.4,Forward,Leicester,3,2,59,-8172,79,0,0,1,0,0,0,0
186,Okazaki,Shinji,Okazaki,False,1.4,Forward,Leicester,4,1,59,-5794,45,0,0,0,0,0,0,2
186,Okazaki,Shinji,Okazaki,False,1.4,Forward,Leicester,5,0,58,-2886,0,0,0,0,0,0,0,0
186,Okazaki,Shinji,Okazaki,False,1.4,Forward,Leicester,6,0,58,-4506,0,0,0,0,0,0,0,0
186,Okazaki,Shinji,Okazaki,False,1.4,Forward,Leicester,7,1,58,-3716,25,0,0,0,0,0,0,0
186,Okazaki,Shinji,Okazaki,False,1.4,Forward,Leicester,8,0,57,-3421,0,0,0,0,0,0,0,0
186,Okazaki,Shinji,Okazaki,False,1.4,Forward,Leicester,9,6,57,-1828,90,1,0,0,0,0,0,1
187,Musa,Ahmed,Musa,False,3.6,Forward,Leicester,1,2,75,0,90,0,0,0,0,0,0,2
187,Musa,Ahmed,Musa,False,3.6,Forward,Leicester,2,1,75,-36538,4,0,0,0,0,0,0,0
187,Musa,Ahmed,Musa,False,3.6,Forward,Leicester,3,1,74,-101100,16,0,0,0,0,0,0,1
187,Musa,Ahmed,Musa,False,3.6,Forward,Leicester,4,1,73,-80414,45,0,0,0,0,0,0,2
187,Musa,Ahmed,Musa,False,3.6,Forward,Leicester,5,0,72,-40201,0,0,0,0,0,0,0,0
187,Musa,Ahmed,Musa,False,3.6,Forward,Leicester,6,0,71,-33160,0,0,0,0,0,0,0,0
187,Musa,Ahmed,Musa,False,3.6,Forward,Leicester,7,0,71,-15471,0,0,0,0,0,0,0,0
187,Musa,Ahmed,Musa,False,3.6,Forward,Leicester,8,2,70,-8773,66,0,0,0,0,0,0,2
187,Musa,Ahmed,Musa,False,3.6,Forward,Leicester,9,8,70,-3309,80,1,0,1,2,0,0,0
188,Mignolet,Simon,Mignolet,False,2.4,Goalkeeper,Liverpool,1,7,50,0,90,0,0,0,1,0,0,3
188,Mignolet,Simon,Mignolet,False,2.4,Goalkeeper,Liverpool,2,1,50,27262,90,0,0,0,0,0,0,2
188,Mignolet,Simon,Mignolet,False,2.4,Goalkeeper,Liverpool,3,3,50,-9354,90,0,0,0,0,0,0,1
188,Mignolet,Simon,Mignolet,False,2.4,Goalkeeper,Liverpool,4,2,50,-3826,90,0,0,0,0,0,0,1
188,Mignolet,Simon,Mignolet,False,2.4,Goalkeeper,Liverpool,5,3,50,-3487,90,0,0,0,0,0,0,1
188,Mignolet,Simon,Mignolet,False,2.4,Goalkeeper,Liverpool,6,0,50,8391,0,0,0,0,0,0,0,0
188,Mignolet,Simon,Mignolet,False,2.4,Goalkeeper,Liverpool,7,0,50,-9799,0,0,0,0,0,0,0,0
188,Mignolet,Simon,Mignolet,False,2.4,Goalkeeper,Liverpool,8,0,50,-12915,0,0,0,0,0,0,0,0
188,Mignolet,Simon,Mignolet,False,2.4,Goalkeeper,Liverpool,9,0,50,-7870,0,0,0,0,0,0,0,0
189,Karius,Loris,Karius,False,0.9,Goalkeeper,Liverpool,1,0,50,0,0,0,0,0,0,0,0,0
189,Karius,Loris,Karius,False,0.9,Goalkeeper,Liverpool,2,0,50,-1463,0,0,0,0,0,0,0,0
189,Karius,Loris,Karius,False,0.9,Goalkeeper,Liverpool,3,0,50,-824,0,0,0,0,0,0,0,0
189,Karius,Loris,Karius,False,0.9,Goalkeeper,Liverpool,4,0,49,136,0,0,0,0,0,0,0,0
189,Karius,Loris,Karius,False,0.9,Goalkeeper,Liverpool,5,0,49,403,0,0,0,0,0,0,0,0
189,Karius,Loris,Karius,False,0.9,Goalkeeper,Liverpool,6,2,49,5326,90,0,0,0,0,0,0,1
189,Karius,Loris,Karius,False,0.9,Goalkeeper,Liverpool,7,2,49,6590,90,0,0,0,0,0,0,1
189,Karius,Loris,Karius,False,0.9,Goalkeeper,Liverpool,8,6,49,1183,90,0,0,1,0,0,0,0
189,Karius,Loris,Karius,False,0.9,Goalkeeper,Liverpool,9,2,49,5973,90,0,0,0,0,0,0,1
190,Sakho,Mamadou,Sakho,False,0.1,Defender,Liverpool,1,0,50,0,0,0,0,0,0,0,0,0
190,Sakho,Mamadou,Sakho,False,0.1,Defender,Liverpool,2,0,50,-579,0,0,0,0,0,0,0,0
190,Sakho,Mamadou,Sakho,False,0.1,Defender,Liverpool,3,0,49,-639,0,0,0,0,0,0,0,0
190,Sakho,Mamadou,Sakho,False,0.1,Defender,Liverpool,4,0,49,-470,0,0,0,0,0,0,0,0
190,Sakho,Mamadou,Sakho,False,0.1,Defender,Liverpool,5,0,48,-216,0,0,0,0,0,0,0,0
190,Sakho,Mamadou,Sakho,False,0.1,Defender,Liverpool,6,0,48,-172,0,0,0,0,0,0,0,0
190,Sakho,Mamadou,Sakho,False,0.1,Defender,Liverpool,7,0,48,-135,0,0,0,0,0,0,0,0
190,Sakho,Mamadou,Sakho,False,0.1,Defender,Liverpool,8,0,48,-114,0,0,0,0,0,0,0,0
190,Sakho,Mamadou,Sakho,False,0.1,Defender,Liverpool,9,0,48,-65,0,0,0,0,0,0,0,0
191,Lovren,Dejan,Lovren,False,4.1,Defender,Liverpool,1,0,50,0,90,0,0,0,0,1,0,3
191,Lovren,Dejan,Lovren,False,4.1,Defender,Liverpool,2,1,50,-3088,90,0,0,0,0,0,0,2
191,Lovren,Dejan,Lovren,False,4.1,Defender,Liverpool,3,1,50,-11548,90,0,0,0,0,1,0,1
191,Lovren,Dejan,Lovren,False,4.1,Defender,Liverpool,4,0,50,-6278,0,0,0,0,0,0,0,0
191,Lovren,Dejan,Lovren,False,4.1,Defender,Liverpool,5,9,49,-10023,90,1,0,0,1,0,0,1
191,Lovren,Dejan,Lovren,False,4.1,Defender,Liverpool,6,0,49,58593,0,0,0,0,0,0,0,0
191,Lovren,Dejan,Lovren,False,4.1,Defender,Liverpool,7,2,49,-3675,90,0,0,0,0,0,0,1
191,Lovren,Dejan,Lovren,False,4.1,Defender,Liverpool,8,7,49,-16187,90,0,0,1,1,0,0,0
191,Lovren,Dejan,Lovren,False,4.1,Defender,Liverpool,9,2,49,24764,90,0,0,0,0,0,0,1
192,Moreno,Alberto,Moreno,False,1.9,Defender,Liverpool,1,0,50,0,90,0,0,0,0,1,0,3
192,Moreno,Alberto,Moreno,False,1.9,Defender,Liverpool,2,1,50,-16183,14,0,0,0,0,0,0,0
192,Moreno,Alberto,Moreno,False,1.9,Defender,Liverpool,3,0,49,-29708,0,0,0,0,0,0,0,0
192,Moreno,Alberto,Moreno,False,1.9,Defender,Liverpool,4,1,48,-26426,1,0,0,0,0,0,0,0
192,Moreno,Alberto,Moreno,False,1.9,Defender,Liverpool,5,0,48,-11711,0,0,0,0,0,0,0,0
192,Moreno,Alberto,Moreno,False,1.9,Defender,Liverpool,6,0,47,-12741,0,0,0,0,0,0,0,0
192,Moreno,Alberto,Moreno,False,1.9,Defender,Liverpool,7,0,47,-7263,0,0,0,0,0,0,0,0
192,Moreno,Alberto,Moreno,False,1.9,Defender,Liverpool,8,1,46,-5847,5,0,0,0,0,0,0,0
192,Moreno,Alberto,Moreno,False,1.9,Defender,Liverpool,9,0,46,-3339,0,0,0,0,0,0,0,0
193,Clyne,Nathaniel,Clyne,False,9.8,Defender,Liverpool,1,4,55,0,90,0,1,0,0,0,0,3
193,Clyne,Nathaniel,Clyne,False,9.8,Defender,Liverpool,2,1,55,39158,90,0,0,0,0,0,0,2
193,Clyne,Nathaniel,Clyne,False,9.8,Defender,Liverpool,3,2,55,-26181,90,0,0,0,0,0,0,1
193,Clyne,Nathaniel,Clyne,False,9.8,Defender,Liverpool,4,2,55,-15684,90,0,0,0,0,0,0,1
193,Clyne,Nathaniel,Clyne,False,9.8,Defender,Liverpool,5,2,55,-14300,90,0,0,0,0,0,0,1
193,Clyne,Nathaniel,Clyne,False,9.8,Defender,Liverpool,6,2,55,1897,90,0,0,0,0,0,0,1
193,Clyne,Nathaniel,Clyne,False,9.8,Defender,Liverpool,7,2,55,713,90,0,0,0,0,0,0,1
193,Clyne,Nathaniel,Clyne,False,9.8,Defender,Liverpool,8,9,55,-42691,90,0,0,1,3,0,0,0
193,Clyne,Nathaniel,Clyne,False,9.8,Defender,Liverpool,9,2,55,29370,90,0,0,0,0,0,0,1
194,Flanagan,Jon,Flanagan,False,0.3,Defender,Burnley,1,0,45,0,0,0,0,0,0,0,0,0
194,Flanagan,Jon,Flanagan,False,0.3,Defender,Burnley,2,0,45,-2798,0,0,0,0,0,0,0,0
194,Flanagan,Jon,Flanagan,False,0.3,Defender,Burnley,3,0,45,-1358,0,0,0,0,0,0,0,0
194,Flanagan,Jon,Flanagan,False,0.3,Defender,Burnley,4,0,45,-1688,0,0,0,0,0,0,0,0
194,Flanagan,Jon,Flanagan,False,0.3,Defender,Burnley,5,0,45,-1262,0,0,0,0,0,0,0,0
194,Flanagan,Jon,Flanagan,False,0.3,Defender,Burnley,6,0,44,-1504,0,0,0,0,0,0,0,0
194,Flanagan,Jon,Flanagan,False,0.3,Defender,Burnley,7,0,44,-879,0,0,0,0,0,0,0,0
194,Flanagan,Jon,Flanagan,False,0.3,Defender,Burnley,8,0,44,-685,0,0,0,0,0,0,0,0
194,Flanagan,Jon,Flanagan,False,0.3,Defender,Burnley,9,1,43,-535,8,0,0,0,0,0,0,0
195,Gomez,Joseph,Gomez,False,0.0,Defender,Liverpool,1,0,50,0,0,0,0,0,0,0,0,0
195,Gomez,Joseph,Gomez,False,0.0,Defender,Liverpool,2,0,50,-125,0,0,0,0,0,0,0,0
195,Gomez,Joseph,Gomez,False,0.0,Defender,Liverpool,3,0,50,-149,0,0,0,0,0,0,0,0
195,Gomez,Joseph,Gomez,False,0.0,Defender,Liverpool,4,0,49,-109,0,0,0,0,0,0,0,0
195,Gomez,Joseph,Gomez,False,0.0,Defender,Liverpool,5,0,49,-44,0,0,0,0,0,0,0,0
195,Gomez,Joseph,Gomez,False,0.0,Defender,Liverpool,6,0,49,-77,0,0,0,0,0,0,0,0
195,Gomez,Joseph,Gomez,False,0.0,Defender,Liverpool,7,0,49,-37,0,0,0,0,0,0,0,0
195,Gomez,Joseph,Gomez,False,0.0,Defender,Liverpool,8,0,49,-28,0,0,0,0,0,0,0,0
195,Gomez,Joseph,Gomez,False,0.0,Defender,Liverpool,9,0,49,-12,0,0,0,0,0,0,0,0
196,Randall,Connor,Randall,False,0.7,Defender,Liverpool,1,0,40,0,0,0,0,0,0,0,0,0
196,Randall,Connor,Randall,False,0.7,Defender,Liverpool,2,0,40,-1164,0,0,0,0,0,0,0,0
196,Randall,Connor,Randall,False,0.7,Defender,Liverpool,3,0,40,-1438,0,0,0,0,0,0,0,0
196,Randall,Connor,Randall,False,0.7,Defender,Liverpool,4,0,40,-918,0,0,0,0,0,0,0,0
196,Randall,Connor,Randall,False,0.7,Defender,Liverpool,5,0,40,-285,0,0,0,0,0,0,0,0
196,Randall,Connor,Randall,False,0.7,Defender,Liverpool,6,0,40,-169,0,0,0,0,0,0,0,0
196,Randall,Connor,Randall,False,0.7,Defender,Liverpool,7,0,40,-65,0,0,0,0,0,0,0,0
196,Randall,Connor,Randall,False,0.7,Defender,Liverpool,8,0,40,-413,0,0,0,0,0,0,0,0
196,Randall,Connor,Randall,False,0.7,Defender,Liverpool,9,0,40,119,0,0,0,0,0,0,0,0
197,Smith,Bradley,Smith,False,3.7,Defender,Bournemouth,1,0,40,0,0,0,0,0,0,0,0,0
197,Smith,Bradley,Smith,False,3.7,Defender,Bournemouth,2,0,40,-3173,0,0,0,0,0,0,0,0
197,Smith,Bradley,Smith,False,3.7,Defender,Bournemouth,3,0,40,-7728,0,0,0,0,0,0,0,0
197,Smith,Bradley,Smith,False,3.7,Defender,Bournemouth,4,0,40,-9279,0,0,0,0,0,0,0,0
197,Smith,Bradley,Smith,False,3.7,Defender,Bournemouth,5,0,40,-2056,0,0,0,0,0,0,0,0
197,Smith,Bradley,Smith,False,3.7,Defender,Bournemouth,6,0,40,-3025,0,0,0,0,0,0,0,0
197,Smith,Bradley,Smith,False,3.7,Defender,Bournemouth,7,0,40,408,0,0,0,0,0,0,0,0
197,Smith,Bradley,Smith,False,3.7,Defender,Bournemouth,8,0,40,-1464,0,0,0,0,0,0,0,0
197,Smith,Bradley,Smith,False,3.7,Defender,Bournemouth,9,0,40,-9274,0,0,0,0,0,0,0,0
198,Stewart,Kevin,Stewart,False,0.1,Defender,Liverpool,1,1,45,0,3,0,0,0,0,0,0,0
198,Stewart,Kevin,Stewart,False,0.1,Defender,Liverpool,2,0,45,125,0,0,0,0,0,0,0,0
198,Stewart,Kevin,Stewart,False,0.1,Defender,Liverpool,3,1,45,-502,1,0,0,0,0,0,0,0
